Q6,2007,2008,2010,2011,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
1,0.5058333333333334,0.5836768342951361,0.43083333333333335,0.41715237302248126,0.4033333333333333,0.4241666666666667,0.4191666666666667,0.39,0.4033333333333333,0.4508333333333333,0.3525,0.3725,0.45666666666666667,0.4216666666666667
2,0.08916666666666667,0.0651277823577906,0.07,0.07160699417152373,0.08333333333333333,0.08833333333333333,0.115,0.12166666666666667,0.1025,0.06916666666666667,0.1,0.07416666666666667,0.1125,0.10666666666666667
3,0.19166666666666668,0.1442704039571311,0.24083333333333334,0.2722731057452123,0.3075,0.26916666666666667,0.25666666666666665,0.2916666666666667,0.325,0.31416666666666665,0.325,0.37916666666666665,0.2808333333333333,0.31583333333333335
4,0.0175,0.028854080791426217,0.04,0.04829308909242298,0.055,0.03833333333333333,0.06166666666666667,0.0475,0.03916666666666667,0.034166666666666665,0.030833333333333334,0.019166666666666665,0.035,0.04583333333333333
5,0.18666666666666668,0.17147568013190437,0.20666666666666667,0.1765195670274771,0.14166666666666666,0.17583333333333334,0.14083333333333334,0.14166666666666666,0.12916666666666668,0.12916666666666668,0.1875,0.1525,0.11416666666666667,0.10583333333333333
6,0.0016666666666666668,0.0008244023083264633,0.0,0.010824313072439634,0.0,0.004166666666666667,0.0025,0.006666666666666667,0.0008333333333333334,0.0016666666666666668,0.004166666666666667,0.0025,0.0,0.0008333333333333334
7,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0008333333333333334,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0,0.0,0.005833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0008333333333333334,0.00247320692497939,0.0033333333333333335,0.0,0.0,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0016666666666666668,0.0032976092333058533,0.0025,0.0033305578684429643,0.0016666666666666668,0.0,0.0016666666666666668,0.0,0.0,0.0008333333333333334,0.0,0.0,0.0008333333333333334,0.0033333333333333335
